,ConnectedAsset_id,Title,SoldPrice,SoldDate,ListingLink
13,180,"HP 280 G2 SFF Desktop, Intel Corei3-7100 CPU@3.9GHz, 8GB RAM, 930GB HD, Win10",49.0,9 Nov 2022,https://www.ebay.co.uk/itm/354218232997?hash=item52790d4ca5%3Ag%3AjeIAAOSwdkNi4Upf&amdata=enc%3AAQAHAAAAwFpmHKs45gjKKXm5286%2FxXv6nEjQrSEIa0MW9Zaw0siP6XKKDMpkrZtNLF0JykWAF0EVUZXw%2FSGSpPuuv6cz0lmgcW7pRh2tRgHBc4hb1TENuQhCLTc4W%2F27%2F2py7YajUgcaTZsxo4FxG5FbqD3pwwuUzxsMO89%2FRssM2w3VbNVIXWHCadJToRchsbejsbjGOs%2BRyxPtZG2Sz8VLNpXHaCiN77eHD7bHYZDg3Vc4i0gW42kZwelUYnGgfxGApBxsyQ%3D%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
14,180,HP EliteDesk 800 G2Mini Desktop PC Core i5 i7 6700 3.4GHz 32GB RAM 1TB SSD Win10,89.99,18 Jan 2023,https://www.ebay.co.uk/itm/354066385650?hash=item5270004af2%3Ag%3ANigAAOSwh51ihR0T&amdata=enc%3AAQAHAAABADO2KqgElCRlFRsQdBKOMtCNRXJiG5qFJRPRiwTejRHw8Vgc5wi6Qro8RuZcY3l9V%2FltvXtYwsx2NpQYERPYdsF5KeaNf0qUd8wuDF%2BZiq1MlEqYhP%2FMZV67d37esTXcbRzrK3zZjguhZb5bllAHp69i046kgMOu%2FXTwhb29zVInachdL3gyOHFS8BPaMijWVEs%2FmChvP879DDpII6ykh8wb7JljnOs9n9KQ9urpk19WHj58tvd2XMNvnY12P4l2DbKBEF1rxpM0n%2F6XJ8WUTY8qjVajv%2F37Cr3vGJ7kNkM2xo6DSCgZ0B5gMkk9E6NfZB0kBxEy2oc%2FouJiKzmyF2Y%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
15,180,HP ProDesk 600 G4 SFF Intel Core i5-8600 3.10GHz 8GB RAM 240GB SSD  Win 10 Pro,229.95,19 Jan 2023,https://www.ebay.co.uk/itm/125709922041?hash=item1d44e52ef9%3Ag%3AV0IAAOSw0mhjvEK0&amdata=enc%3AAQAHAAAA0LzCHrArd%2FYM3expm8cdIGCCpHiHLWiV5UoLKywruZzld2Ar35GmGx2B3EEvyEhaBkxThlqOY%2FIcGiUbeP21442pFFBF8VQIH73BJSQLxx9LjXPuCAp5sP7rD16GLqFNN5G0dd8lUq%2Bbplajcry4R%2F8iJ7oY%2FuvC7MIEssscQv5R6Kt7gvAAVpEE0%2BG80EBWJon2BSNFpqhxHCiAKTArdaVj9mhiplG8eQ%2BduDSQh9qF6%2B6FkHKyiTPJfkH2tU0DBwy3f17Z66sgoWCnCDNv87g%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
16,180,Dell OptiPlex 7010 SFF Core Intel i5-3470 3.2GHz - 8GB RAM 128GB SSD - No OSCharity item,49.0,5 Dec 2022,https://www.ebay.co.uk/itm/314247705622?hash=item492a9f7416%3Ag%3AMtgAAOSwaGJjcOcE&amdata=enc%3AAQAHAAAAwIAOuHwNgW2ippe%2FHITGjeXsmz%2BabvpnfMxx1n%2FclHuvyoA%2FVMgW%2B1e8TCmf%2FK%2BSX0jUamorHIufjqkJsZgvIaK3d3GNCRsKwsrsS38PYn86DU7gDQNuGjQCD1ddd4z1bsG7uS1aG39o%2BSd1SVxvVkYq0LEO5JMzkJcgPOSth3zMeJ8NdFTkve2gdIpZAur1Zn4S3iVa%2ByP1PdA8sDJ0YgJ0%2BsVY1P9QXxeO9XvcH6JQHZAkDEi5nMUYJGTTMOEd4w%3D%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
17,180,Fast CHEAP DELL HP YOGA Core i3/i5 Laptop 32GB 16GB 8GB RAM 500GB 1TB SSD Win 10,69.99,19 Jan 2023,https://www.ebay.co.uk/itm/374417402613?hash=item572d042af5%3Ag%3AuWYAAOSwo-FjoyHY&amdata=enc%3AAQAHAAABELbN4ah3u1%2FA7VY1iUl13cz1waw6qExH57Li%2BGAG%2FMYp4ex%2BKbjGbxbqPzHoLByfSN2U6YK%2BP5EWxSwEjRTPm01eYqO2KYaFigiHwyZHglgvcYBCxx6kM3BggTWzznVncd8Hohg1JYJ%2BwmEWilKFZkqMEHHq4vcMyE10dgPaVTuUJjKvpCDIzJQWNmYF6glnQS4XU4sFW0AgQQ4ssDmk2gyiojIbVUAOALzWeketIuEp4fzE%2FcxxgAl3vGGrfxYL1ujy%2Bv9UiaZZUQGXZSz2c6kv1fydkx0kIFkHmNB3vzGr%2Fj8rizyFvPyyuksSM6iqQ8D5Y9%2BZINDCoLD1MuqnCfgq0iqKqnIDQD2UColbKrH%2B%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
18,180,HP EliteDesk 800 G2 SFF PC i5-6500 CPU @ 3.20GHz 4GB DDR4 240GB SSD,69.99,19 Jan 2023,https://www.ebay.co.uk/itm/134368237090?hash=item1f48f89622%3Ag%3ASQ4AAOSwTT5jvqSO&amdata=enc%3AAQAHAAABEE%2Fftwwta3663Qe4QvwCM6r%2B%2BnHfy4pm7laFb2azx8GCZTFKbzQmfrkSvwP3CbMK%2BbRnNnfVAiMmTAwVH4Byt6vdOB4TJ%2BBv3xidHccFYgFr%2Fn5gcdcpDB4KlnfEctwSiwUaP6pFiQ%2FLoTIQu7UIpdn17slNuh8KpmR7Z7cU%2BA%2Fz299Do89M4wmCt7%2BFinY5018N4ObYNtDTOSxJwzCRXm8B48jPFuonbTOPqJOwNi08mse0DWAPOYRicPCp6Jy%2BbHR8BjH5uBiw%2F4brMbz0hrXSHphlHa1FxkRuW5jgNRXrHD5yhANMkrbeSXPxWfAPAb3yhsfUCegSofPe1M8q3j7yksOYuNdGnC%2F5BPTktxT1%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
19,180,"HP 290 G1 SFF Business PC (256GB SSD, Intel Core i5-8500 8th Gen, 3.00GHz, 8GB)",149.0,14 Nov 2022,https://www.ebay.co.uk/itm/255824423183?hash=item3b9052e90f%3Ag%3AMMcAAOSwoO9jbr47&amdata=enc%3AAQAHAAAA0OkEAi6o2vtJWHRajNqcye6KoSAIz%2BmsSKlDkpu765koj43UDIvTQtW%2BPgnqJkgAOdLtTovXFqBCTnYdPbKwWt67BQzN7Wz78z4ECKNNqoC%2BKb1bPBChpKjfdSc3KmVT0JekVlaqKsEMQVhOmmPkaMTAy9wKZCXCOeW2URTOtl4eK%2FIPTmRTAge31z2MXOmDQ2XksEc%2F%2FKOA4PoFu%2BEq%2Bp3Pucn6phKExTTP4gT0SVROdtalY9ac3px3pV%2FbXEVx%2BR4Q4Afx4dcr6kpX0LkoOaI%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
20,180,HP EliteDesk 800 G2 SFF Intel Core i5 vPro 3.20GHz 8GB RAM Windows 10 Pro,75.0,6 Nov 2022,https://www.ebay.co.uk/itm/275516653509?hash=item4026127fc5%3Ag%3Axr8AAOSwNNhikzBa&amdata=enc%3AAQAHAAAAwL%2FRPvpzgmAhFsN2I3cZNBFh%2BueQMfcIGiT8sbASf9B0tpAsxj%2B%2BjFr%2Fx8HevDQDd68ZeX3OzxFOWGQaX%2F3gq3DkbTpqGu1tWfg8vLczo3aS9ttNGm7bc0o39vuSva1ahJska45ASKuQp6Jnl2j0MCgAUpXIDQnv6a%2BXliMd%2BEoAPa11lDOA%2FdtzaaAsy%2BDRfb1mm2SHA7bm0Zf5vOyX64oePrC6FcNyefLStOb6MYCZkd5qPBHedMOaarzk7TJaOw%3D%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
21,180,HP ProDesk 400 G2.5 SFF PC Intel i3-4170 3.70GHz 8GB RAM 128GB SSD Win 10 Pro ,49.0,7 Jan 2023,https://www.ebay.co.uk/itm/155344332193?hash=item242b3e65a1%3Ag%3AbcoAAOSwKs9jlff7&amdata=enc%3AAQAHAAAAwMNVi5lXDMzldeIAqP8oHnPEobDO7o12naTHUdEZ6xlYIoW%2FrqbV7u%2FOsPhgoMPfIe5O3Qf9SI2Pun%2Ba8C7AUbjKQ8UBty%2Bgz94CGKbeYIth444IBCyOPNIfqPJyMqKy6%2BLTMVlLJZHG7ZmSu1CAuVaiaMyNB8YSYi%2BEl20%2FON1QAdgpPbfHJTq6Nv6k9lITh5hxFsVyYueKXIT7oJ6QzXEg9MM%2F%2B9jXiGUnDb7OCINwLvQA2M4HOTN9LV7fK%2FHtTA%3D%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
22,180,"HP ProBook 650 G3 Laptop, 15.6"" Intel Core i5, 8GB RAM, 256GB SSD, Windows 10",134.0,18 Jan 2023,https://www.ebay.co.uk/itm/234862353792?hash=item36aee31d80%3Ag%3AY7kAAOSwnxBjxWXN&amdata=enc%3AAQAHAAAA0P3OfNePdLP8A7Uw3mSSu3wijojjE3oJkOlOb0ZvGkkGZvBQz8Wrwi28ZVyy%2FQDHYeOg8g4ntPeCB2htNEmy64YAPY7HEQuPWJz%2FAxKrCHd%2FoBVDEpj0dtq3LkTp0FSvZsoFlzYnWd6KDKYKrZwMn%2Fo51GkrgrSJeSbHLZvUEU5M%2FucJlmVv57JAvPQyraHM5v315kvPgiIRZYlAL737gs3vNL%2FGc9SgcaBnFVj1FZRBY6XA84rnzs56LTwSOoSk8RyMkbHrOutnPpNlDvpPHUE%3D%7Ctkp%3ABk9SR-Sqg_C5YQ&LH_BIN=1&LH_ItemCondition=3000%7C3000
