,ConnectedAsset_id,Title,SoldPrice,SoldDate,ListingLink
23,181,Dell Optiplex 9020 SFF CORE i5 4670 8GB 500GB WINDOWS 10 PC TOWER READY MINI UK,59.95,4 Jul 2022,https://www.ebay.co.uk/itm/284850238514?hash=item425265b432%3Ag%3AyrkAAOSw3U9io3Ho&LH_BIN=1&LH_ItemCondition=3000
24,181,Dell Optiplex 9020 AIO i5-4670S 4th Gen Quad 3.1GHz 8GB 500GB HDD Win10 install ,124.99,4 Jul 2022,https://www.ebay.co.uk/itm/125362906806?hash=item1d303626b6%3Ag%3AiVsAAOSwnLdiox7V&LH_BIN=1&LH_ItemCondition=3000
25,181,Dell 9020 SFF Intel i7 4770s/16Gb 240Gb SSD/Wireless  with MS WIndows 10,259.0,2 Jul 2022,https://www.ebay.co.uk/itm/164631062683?hash=item2654c6a89b%3Ag%3AujYAAOSwY5Ff9zLZ&LH_BIN=1&LH_ItemCondition=3000
26,181,Dell Optiplex 9020 SFF/ i5-4570 vPro @3.2Ghz/ 8GB RAM/ 240GB SSD/ Win 10 Pro,60.0,30 Jun 2022,https://www.ebay.co.uk/itm/125394356455?hash=item1d321608e7%3Ag%3AS78AAOSw-CxivAxp&LH_BIN=1&LH_ItemCondition=3000
27,181,Dell 9020/3020 Micro Intel i7 2TB HDD SSD 16GB RAM Ultra Small PC WIN10 PRO WiFi,79.99,30 Jun 2022,https://www.ebay.co.uk/itm/353287424482?hash=item52419249e2%3Ag%3Au48AAOSwf85iYDDW&LH_BIN=1&LH_ItemCondition=3000
28,181,Dell Optiplex 9020M Tiny PC i3 3.0GHz 4GB RAM (NO HARD DISK OR CADDY) REF Q4,19.99,30 Jun 2022,https://www.ebay.co.uk/itm/374158326663?hash=item571d92fb87%3Ag%3AvvsAAOSwQ2livDKU&LH_BIN=1&LH_ItemCondition=3000
29,181,"DELL OptiPlex 9020 MT i7-4770,16GB Ram,480GB SSD,Windows 10Pro MiniTower VAT Inc",192.0,30 Jun 2022,https://www.ebay.co.uk/itm/295026437842?hash=item44b0f22ed2%3Ag%3AmbYAAOSwuQBiMzWH&LH_BIN=1&LH_ItemCondition=3000
30,181,Dell Optiplex 9020M Tiny PC i3 2.9GHz 4GB RAM (NO HARD DISK OR CADDY) REF Q3,19.99,30 Jun 2022,https://www.ebay.co.uk/itm/403744788362?hash=item5e01108f8a%3Ag%3AvvsAAOSwQ2livDKU&LH_BIN=1&LH_ItemCondition=3000
31,181,Dell OptiPlex 9020 Gaming Spec Tower Quad Core i7-4770 vPRO 4th Gen CPU 8GB RAM,150.0,29 Jun 2022,https://www.ebay.co.uk/itm/284493455237?hash=item423d219f85%3Ag%3Ado4AAOSwREdhbTNR&LH_BIN=1&LH_ItemCondition=3000
32,181,Dell Optiplex 9020 SFF PC  Intel Core i7-4790 3.60Ghz 8GB/120GB SSD Ref 100,100.0,27 Jun 2022,https://www.ebay.co.uk/itm/384966724349?hash=item59a1ce0afd%3Ag%3AV70AAOSwDHRitIdo&LH_BIN=1&LH_ItemCondition=3000
33,181,Dell Optiplex 9020 SFF Intel i7 4790 3.6GHz 8GB DDR3 12800 RAM 500GB Win 10 Pro,139.99,26 Jun 2022,https://www.ebay.co.uk/itm/125386203882?hash=item1d3199a2ea%3Ag%3A1VQAAOSwrkZir3AL&LH_BIN=1&LH_ItemCondition=3000
34,181,"Dell Optiplex 9020 i5, 8gb RAM, 256gb SSD. ",60.0,25 Jun 2022,https://www.ebay.co.uk/itm/144605830045?hash=item21ab2ddb9d%3Ag%3ACkAAAOSwJcphr9Hm&LH_BIN=1&LH_ItemCondition=3000
35,181,Dell OptiPlex 9020 SFF PC i7-4790 3.60GHz 16GB DDR3 128GB SSD ,89.99,24 Jun 2022,https://www.ebay.co.uk/itm/115438556249?hash=item1ae0ac9459%3Ag%3At3YAAOSwFuNiqFCr&LH_BIN=1&LH_ItemCondition=3000
36,181,Windows 11 Dell OptiPlex 9020 Intel Core i7 32GB RAM 1TB SSD Wi-Fi Desktop PC ,109.0,23 Jun 2022,https://www.ebay.co.uk/itm/185472108543?hash=item2b2effc7ff%3Ag%3Ase0AAOSwR5VisLIA&LH_BIN=1&LH_ItemCondition=3000
37,181,Dell OptiPlex 9020 POWER SUPPLY L200EA-01 (MB2),19.99,23 Jun 2022,https://www.ebay.co.uk/itm/334332172899?hash=item4dd7c01a63%3Ag%3AMa8AAOSwffRiDR4h&LH_BIN=1&LH_ItemCondition=3000
38,181,DELL Optiplex 3020 SFF Intel Core i5 4590  3.30GHz 8GB RAM 500GB Small PC WiFi ,55.0,23 Jun 2022,https://www.ebay.co.uk/itm/155044150186?hash=item241959fbaa%3Ag%3A2CcAAOSwCJRiPMZd&LH_BIN=1&LH_ItemCondition=3000
39,181,Dell OptiPlex 3020 SFF i5-4670T 8GB 256GB SSD Win10 Pro + Wi-Fi ,89.99,23 Jun 2022,https://www.ebay.co.uk/itm/144478721335?hash=item21a39a5537%3Ag%3AeFEAAOSwEUNiQKLE&LH_BIN=1&LH_ItemCondition=3000
40,181,Dell OptiPlex 9020m Micro i7-4785T 16GB DDR3 256GB M.2 SATA SSD Win 10,220.0,22 Jun 2022,https://www.ebay.co.uk/itm/203929356222?hash=item2f7b2307be%3Ag%3AUgUAAOSwG0xia-gY&LH_BIN=1&LH_ItemCondition=3000
